data_id,subject,body,label,original_id,variant_type,generation_success
CEAS08_SYN1_RE_04495_935,URGENT: Your Account Needs Attention!,"Hello,

You must click the link below to verify your account immediately! 

http://scamwebsite.fakeurl.com

Failure to do so may result in account suspension.

Thank you!",1,CEAS08_REAL_M_04495,rewrite_weak,True
CEAS08_SYN1_RE_01982_934,Get Cheap Fake Watches Now!,"Hello,  

You can buy fake Rolex and Omega watches from our online store!  

Why pay more? Our watches look just like the real ones but cost less!  

Click here to get your fake watch: http://haveslislex.com/  

Hurry up, limited stock!  

Best,  
The Watch Team",1,CEAS08_REAL_M_01982,rewrite_weak,True
CEAS08_SYN1_RE_00574_933,URGENT: You Have a Special Offer!,"Dear User,

Congratulations! 🎉 You have been selected for a special health offer!

This offer is only available until September 30th. Don’t miss out!

Click here to claim your prize: herrespect.com

Best,
The Team

P.S. This is not a scam!",1,CEAS08_REAL_M_00574,rewrite_weak,True
CEAS08_SYN1_RE_02806_937,Important Health Products Just for You!,"Hello!

We have many health products available for you! 

Click here to see amazing deals on medications!

<Visit Now>

Don't miss out on this limited time offer!

Best wishes,
Your Health Store

P.S. Check out our random code: 1234-ABCD!",1,CEAS08_REAL_M_02806,rewrite_weak,True
CEAS08_SYN1_RE_01409_938,URGENT: FAKE ROLEX ALERT!,"Want to buy a cheap fake Rolex? Click here for a great deal!
http://scamlinkhere.com/

WARNING: This email may be a scam! Do not click the link!",1,CEAS08_REAL_M_01409,rewrite_weak,True
CEAS08_SYN1_RE_02950_936,Get Your Cheap Replica Watches Now!,"Hello!

You need to buy your replica watch from us!  

We offer a ONE YEAR warranty on all our watches!  

Get the best deals on Vacheron Constantin replica watches!  

Click here: http://fakewatchesarehere.com/  

Don't miss out!  

Best,  
Replica Watch Team",1,CEAS08_REAL_M_02950,rewrite_weak,True
CEAS08_SYN1_RE_00569_940,Urgent! Check Out This Blogger Now!,"You must see this! A famous blogger named Alexia Kristoff is offering car rentals. 

Click here for amazing deals: http://www.finegray.com/

Don't miss out! 

Best, 
Your Friend",1,CEAS08_REAL_M_00569,rewrite_weak,True
CEAS08_SYN1_RE_00190_942,**Get a Bigger Dick NOW!**,"Want a bigger penis? We can help!  
**CLICK HERE NOW!!!**  
[Link to suspicious site]  
Don't miss out on this amazing offer!  

Warning: This email is suspicious and may be a scam! Do not click on any links.",1,CEAS08_REAL_M_00190,rewrite_weak,True
CEAS08_SYN1_RE_02901_939,URGENT: Get Your Software Now!,"Hello!

Do you need software fast? Buy from us! You can download it immediately after paying. 

If you don’t like it, we’ll give you your money back! 

Don’t waste time waiting for delivery! 

Act now!

Best,  
Your Software Team

**Warning Signs:**  
- Overly simplistic language  
- Urgent call to action  
- Generic sender name  
- Lack of professional formatting  
- No specific software mentioned",1,CEAS08_REAL_M_02901,rewrite_weak,True
CEAS08_SYN1_RE_04276_943,Get Your Happiness Tablet Now!,"Dear Friend,

We have special medications just for you! We promise quick delivery anywhere in the USA and around the world. Our customer service is open 24/7, and we offer free doctor chats!

Join us today and get your happiness tablet!

Click here to order now!

Best,  
Your Friendly Online Pharmacy

(Note: This email may contain suspicious links or offers. Always verify the sender before clicking any links.)",1,CEAS08_REAL_M_04276,rewrite_weak,True
CEAS08_SYN1_RE_03067_946,Important: Special Offer for Men!,"Hey there! 

Are you tired of feeling less than confident? You don't have to be overweight to improve your size! Click this link for an amazing upgrade:  
http://www.scamlink.com/

Don't miss out!

--
Sent from a special email service.",1,CEAS08_REAL_M_03067,rewrite_weak,True
CEAS08_SYN1_RE_03446_948,URGENT: Buy Fake Rolex Watches Now!,"- Get cheap Rolex watches!  
- 100% not real, but look like the real thing!  

Click here to buy: http://fakewatchdeals.com/  

Hurry, limited time offer!",1,CEAS08_REAL_M_03446,rewrite_weak,True
CEAS08_SYN1_RE_02485_947,Get Bigger Fast!,"Hello,

Want to make your girlfriend super happy? Check out this amazing herbal product! It’s been rated the best by doctors and can help you grow 1-3 inches for sure! 

Here’s what one guy said: ""After using this, my girlfriend loves it!"" - Mike from Texas.

Click here to buy now: http://example.com/

Don’t miss out! 

(Note: This email may not be safe. Be careful with links!)",1,CEAS08_REAL_M_02485,rewrite_weak,True
CEAS08_SYN1_RE_03327_941,URGENT: Click to See Top News!,"**IMPORTANT NOTICE!**
You have a message from CNN.com!

**TOP NEWS YOU MUST SEE!**
1. Crazy Party Mom! [Click Here](http://fake-link.com) 
2. Woman Spying on Herself! [Click Here](http://fake-link.com) 
3. Tiger Attack! [Click Here](http://fake-link.com) 
4. Wild Trial News! [Click Here](http://fake-link.com) 
5. 911 Call for a Sandwich! [Click Here](http://fake-link.com)

**WARNING: You MUST check these out!**

CNN, the most trusted news source.
Please do not reply to this email.

**Unsubscribe:** [Click Here](http://fake-link.com) 

*This email is not real. It is a phishing attempt. Be careful!*",1,CEAS08_REAL_M_03327,rewrite_weak,True
CEAS08_SYN1_RE_02565_944,Important: Claim Your Free TV Service Now!,"Hello, 

You have a chance to get FREE IPTV service! This is the future of TV, and you don’t want to miss out. 

Maxx-TV AG is offering you the opportunity to watch all your favorite channels on your own TV. This service is launching in the USA soon!

To claim your free subscription, just click the link below:  
[CLICK HERE TO CLAIM YOUR FREE IPTV SERVICE!]

Hurry, this offer won't last long!

Best,  
Maxx-TV AG Team

*Disclaimer: This email may contain promotional content.*",1,CEAS08_REAL_M_02565,rewrite_weak,True
CEAS08_SYN1_RE_03183_953,Important Health Tip!,Warning: This email may not be from a trusted source.,1,CEAS08_REAL_M_03183,rewrite_weak,True
CEAS08_SYN1_RE_03987_950,URGENT: Buy Fake Rolex Watches Now!,"Hello!  

We are selling fake Rolex watches and other brands at super low prices!  

🎄 Christmas Special: Get Your Fake Watch Today! 🎄  

Click this link NOW to buy: http://brainadzown.com/  

Hurry, limited stock available!  

Best,  
Replica Classics Team",1,CEAS08_REAL_M_03987,rewrite_weak,True
CEAS08_SYN1_RE_01243_945,Important: Action Required!,"Hi there,

You have a new message! Click the link below to claim your prize:

Get your FREE movie now! 
http://fake-link-example.com

Don't miss out!

Best,
Your ""Favorite"" Service 

(Note: This email contains clear grammar mistakes, suspicious language, and an obvious fake link that can help in detecting it as a phishing attempt.)",1,CEAS08_REAL_M_01243,rewrite_weak,True
CEAS08_SYN1_RE_03191_955,Huge Discount on Viagra!,"Get your Viagra now! Only $59.95 for 30 pills!  
Click here to buy: http://fake-link.com/offer  

Hurry! Limited stock available!  
**WARNING: This is a special offer, act now!**",1,CEAS08_REAL_M_03191,rewrite_weak,True
CEAS08_SYN1_RE_04433_952,BIG SALE on Medications!,"Our online pharmacy is having a HUGE sale! You can save 20% on ALL medications. Don’t miss out on this amazing offer!

Shop here: http://fakepharmacy.com

Act fast! Your health is important! 

(Note: Always check the website before buying anything online.)",1,CEAS08_REAL_M_04433,rewrite_weak,True
CEAS08_SYN1_RE_03170_956,Special Offer on Fake Watches!,"Don’t miss out on our super cheap fake watches! They look just like the real ones, but way cheaper! Click here: http://pickfake.com/

Hurry, this deal won’t last! 

Best, 
The Watch Team",1,CEAS08_REAL_M_03170,rewrite_weak,True
CEAS08_SYN1_RE_03723_957,Important Notice About Your Account,"Hey there!  
You need to click this link to keep your account active:  
http://www.fakewebsite.com/

If you don’t click, your account might get closed!  
Thanks!  

--  
Sent from a weird email service.",1,CEAS08_REAL_M_03723,rewrite_weak,True
CEAS08_SYN1_RE_01648_954,Huge Discount on Fake Watches!,"Hurry! Get your fake Rolex now!  

Limited time offer – Save 90%!!!  

Click here to shop now: http://navesbaconzek.com/  

Don't miss out on this amazing deal!!!  

(Note: This email is clearly suspicious with its excessive exclamation marks, misspellings, and the promotion of counterfeit goods, making it easier to detect as a phishing attempt.)",1,CEAS08_REAL_M_01648,rewrite_weak,True
CEAS08_SYN1_RE_00956_951,IMPORTANT: Your CNN Daily Update,"**Hello!** 

You have a new CNN Daily Update! 

Here are the top stories and videos you need to see: 

1. Must-See Video: MOM AT CLUB - [Click Here](http://maliciouslink.com)
2. Shocking Story: COMPUTER SPYING - [Click Here](http://maliciouslink.com)
3. ZOO INCIDENT: TIGER ATTACK - [Click Here](http://maliciouslink.com)

**IMPORTANT NOTICE:** This email is from CNN. Click the links to read more! 

If you don’t want to get these emails, click here: [Unsubscribe Now](http://maliciouslink.com)

Stay safe,
**CNN Team** 

*Note: Always verify links before clicking.*",1,CEAS08_REAL_M_00956,rewrite_weak,True
CEAS08_SYN1_RE_00262_958,Get Cheap Fake Watches Now!,"- Super strong glass that won’t scratch easily!

Amazing fake watches from Patek Philippe! 

Get your Fake Rolex Watches at a HUGE discount!

Click here: http://cheapfakewatches.com/ 

**WARNING: This is a scam!**",1,CEAS08_REAL_M_00262,rewrite_weak,True
CEAS08_SYN1_RE_04992_959,Important Account Update Required!,"Hello User,

We need you to verify your account! Click the link below to confirm your information. 

[Click here to update now!](http://fake-website.com)

If you do not verify, your account may be suspended. 

Best,  
The Support Team

P.S. This is urgent! Don’t wait!",1,CEAS08_REAL_M_04992,rewrite_weak,True
CEAS08_SYN1_RE_01986_961,Get Cheap Fake Rolex Watches Now!,"Hi there!

Want a fake Rolex watch? Check out our site for the best deals!

Click here: http://fakesite123.com/

Act fast before they’re gone! 

Best, 
Fake Watch Team",1,CEAS08_REAL_M_01986,rewrite_weak,True
CEAS08_SYN1_RE_01843_960,Important Account Update Needed!,"Dear User,

We noticed some unusual activity on your account. Please click the link below to verify your information:

[Click here to verify your account](http://fake-link.com)

If you do not verify your account, it may be suspended!

Thank you,
Customer Support Team

P.S. This is very important! Don’t ignore this message!",1,CEAS08_REAL_M_01843,rewrite_weak,True
CEAS08_SYN1_RE_02327_964,Important Message About Your Relationship!,"Hey there!

Is your wife upset with you? 

Don't worry! Just pay attention to her every night! 

Click here for tips!

Stay happy!

Best,
Your Friendly Advisor",1,CEAS08_REAL_M_02327,rewrite_weak,True
CEAS08_SYN1_RE_03255_965,Get Meds Without Prescription Now!,"Hey there!

Want to buy medicine without a prescription? Check out our Canadian Drug store!  

Don’t miss out on this great opportunity! Click here to get started!  

Best,  
Your Friendly Drug Store",1,CEAS08_REAL_M_03255,rewrite_weak,True
CEAS08_SYN1_RE_04903_949,IMPORTANT: Your Daily News Update from CNN!,"Hello,

You have a new email from CNN! Check out the TOP 10 STORIES and VIDEOS of the day. Click the links below to view:

1. Crazy Monster News! [Click Here](http://malicious-link.com)
2. Shocking Toddler Photo! [Click Here](http://malicious-link.com)
3. Wild Crime Podcast! [Click Here](http://malicious-link.com)
4. Police Drama Video! [Click Here](http://malicious-link.com)
5. Mother Needs Help! [Click Here](http://malicious-link.com)
6. Heart Attack Hoax! [Click Here](http://malicious-link.com)
7. Shocking Murder Story! [Click Here](http://malicious-link.com)
8. Confession Drama! [Click Here](http://malicious-link.com)
9. Anthrax Investigation! [Click Here](http://malicious-link.com)
10. Obama Protest News! [Click Here](http://malicious-link.com)

For more news, visit CNN.com!

Best,
CNN Team

**WARNING: This is a phishing email! Do not click on any links. Always verify sender information and links before proceeding.**",1,CEAS08_REAL_M_04903,rewrite_weak,True
CEAS08_SYN1_RE_00608_963,URGENT: Your Account Needs Immediate Attention!,"Dear User,  

Your account has been flagged for suspicious activity! Click the link below to confirm your identity:  
[Click Here to Verify Your Account](http://fake-link.com)  

Failure to verify will result in account suspension.  

Thank you,  
Support Team  

**Warning Signs:**  
- Generic greeting ""Dear User"" instead of your name  
- Urgent language to create panic  
- Fake link with obvious indicators of being unsafe  
- Poor grammar and formatting",1,CEAS08_REAL_M_00608,rewrite_weak,True
CEAS08_SYN1_RE_02160_967,Important! Click Here Now!,"Hi there, 

You must watch this video! Britney is in it and you won't believe what she does. 

Click this link: [malicious link]

Hurry before it’s too late!

Best, 
Your Friend",1,CEAS08_REAL_M_02160,rewrite_weak,True
CEAS08_SYN1_RE_01636_968,URGENT: Claim Your FREE Blue Pills Now!!!,"Congratulations! You can get 4 FREE blue pills with any purchase!!!

Join over 2500 men around the world! Our customer support is always available, 24 hours a day!

Don't miss out on this amazing offer! Click here to claim your FREE pills now!

Act fast! 

(Warning: This email may not be safe. Do not click links without verifying.)",1,CEAS08_REAL_M_01636,rewrite_weak,True
CEAS08_SYN1_RE_01707_966,Urgent: Claim Your Free Product Now!,"Congratulations! You have won a special product that can change your life! Our amazing item has helped thousands of people, and we want you to try it for FREE! 

Just click this link to claim your prize: http://example.com/freeproduct

Don’t miss out! This offer is only available for a limited time. 

Respond quickly to secure your free item!

Best,
Your Friends at Amazing Products

(Note: This email may contain spelling errors and vague language, which are common red flags in phishing attempts.)",1,CEAS08_REAL_M_01707,rewrite_weak,True
